article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0852289001,0852289,Gala jumpsuit BRIDAL (W),295,Pyjama jumpsuit/playsuit,Nightwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Playsuit in softly draping satin with a lace-trimmed V-neck front and back and narrow, adjustable shoulder straps. Deep armholes, lace side panels and a seam at the waist with covered elastication and decorative ties at the sides. Short, wide legs. Unlined."
0852389001,0852389,TC - ZIPPER PLASTIC L,762,Zipper head,Garment and Shoe care,1010016,Solid,09,Black,4,Dark,5,Black,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"ZlideOn zip tab to quickly repair a broken zip in your favourite garment. Can be used with plastic zips that are 6 mm wide when closed. These zips are often found in children’s clothes, all-in-one-suits and jackets. Remove the old zip tab and click on the ZlideOn tab."
0852390001,0852390,TC - ZIPPER METAL L,762,Zipper head,Garment and Shoe care,1010016,Solid,09,Black,4,Dark,5,Black,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Metal ZlideOn zip tab to quickly repair a broken zip in your favourite garment. Can be used with metal zips that are 6 mm wide when closed. These zips are often found in, for example, bags and leather jackets. Remove the old zip tab and click on the ZlideOn tab."
0852393001,0852393,TC - ZIPPER NARROW XS,762,Zipper head,Garment and Shoe care,1010016,Solid,09,Black,4,Dark,5,Black,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Metal ZlideOn zip tab to quickly repair a broken zip in your favourite garment. Can be used with metal spiral/coil zips that are 4 mm wide when closed. These zips are often found in, for example, skirts, dresses, trousers and cushion covers. Remove the old zip tab and click on the ZlideOn tab."
0852435001,0852435,HURRAY foil tights,272,Trousers,Garment Lower body,1010014,Placement print,09,Black,4,Dark,5,Black,6281,Bottoms Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Sports tights in fast-drying functional fabric with a wide waistband and a shimmering metallic print on the legs.
0852513006,0852513,Bimbette,262,Jacket,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Straight-cut coat in a stretch weave with notch lapels, a button at the front and side pockets with a decorative flap and button. Unlined."
0852584001,0852584,SUPREME RW tights,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"High-waisted, ankle-length sports tights in fast-drying functional fabric. Wide panel to hold in and shape the waist. Concealed key pocket in the waistband."
0852663002,0852663,NAXOS SHAPING TIGHTS,273,Leggings/Tights,Garment Lower body,1010016,Solid,08,Dark Grey,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Ankle-length sports tights in fast-drying functional fabric with a sculpting effect on the tummy, hips and legs. Flatlock seams and a high waist with a wide waist panel."
0852670001,0852670,ED Sorrelli Dress,265,Dress,Garment Full body,1010016,Solid,17,Yellowish Brown,4,Dark,11,Beige,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Calf-length dress in a soft linen and viscose weave with a V-neck, concealed buttons down the front and a yoke with a pleat at the back. Detachable tie belt at the waist, dropped shoulders and short sleeves with sewn-in turn-ups. Unlined."
0852678002,0852678,5p Mesh Invisible Basic,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.
0852678003,0852678,5p Mesh Invisible Basic,-1,Unknown,Unknown,1010016,Solid,10,White,3,Light,9,White,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.
0852678004,0852678,5p Mesh Invisible Basic,-1,Unknown,Unknown,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.
0852679001,0852679,10p No Show,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.
0852679005,0852679,10p Mesh Invisible Basic,302,Socks,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,No-show trainer socks in mesh with a silicone trim on the inside of the heels to hold them in place.
0853127001,0853127,Miller Solid Slider,93,Slippers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Pool shoes with a solid colour foot strap and moulded soles that are patterned underneath.
0853186002,0853186,Ranya Sandal,91,Sandals,Shoes,1010016,Solid,03,Silver,3,Light,15,Metal,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Sandals with wide, crossover straps at the front and an adjustable heel strap with a metal buckle at one side. Imitation leather insoles."
0853256001,0853256,Flirty Violet stud pk,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Small metal studs in various designs, some with sparkly stones and some with beads."
0853284002,0853284,Billy Sandal PQ,91,Sandals,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Slides in soft leather with adjustable straps, moulded suede insoles and patterned soles."
0853325001,0853325,Natalia cross,66,Bag,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Sturdy shoulder bag with a metal decoration on the flap, concealed magnetic fastener under the flap and a detachable shoulder strap with metal chains at the ends. One inner compartment. Lined. Size 7x14x17 cm."
0853395001,0853395,Lidon HR V-shape brazilian,59,Swimwear bottom,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a high, V-shaped waist and high cut at the back."
0853701001,0853701,Flirty Pricilla earring pk,70,Earring,Accessories,1010016,Solid,10,White,3,Light,9,White,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in various sizes and designs. One plain pair and five pairs decorated with pearly plastic beads. Length from 2 cm to 3.5 cm.
0853704002,0853704,Jossan skirt,275,Skirt,Garment Lower body,1010023,Denim,08,Dark Grey,4,Dark,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short, fitted skirt in stretch, denim-look jersey with fake front pockets and real back pockets. Wide panel at the waist for best fit over the tummy."
0853754002,0853754,Mother denim,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"5-pocket jeans in washed sturdy cotton denim with a high waist, zip fly and button and straight, wide legs."
0853785005,0853785,Felice tapered,272,Trousers,Garment Lower body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length cigarette trousers in lightweight twill made from viscose and recycled polyester. High waist with pleats at the front and shaping darts at the back, and a zip fly and button. Diagonal side pockets, fake welt back pockets with a button and tapered legs with creases."
0853803001,0853803,Brian dress,265,Dress,Garment Full body,1010009,Glittering/Metallic,09,Black,4,Dark,5,Black,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Fitted, ankle-length dress in a rib knit containing glittery threads with a round, roll-edge neckline and long sleeves with a slit at the cuffs. Gently tapered waist, and slits in the sides. Unlined."
0853809001,0853809,Romina New Nshirt (W),293,Night gown,Nightwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Long-sleeved nightshirt in softly draping satin with notch lapels, buttons down the front and a narrow tie-belt at the waist."
0853839003,0853839,Marc dress,265,Dress,Garment Full body,1010006,Dot,12,Light Beige,1,Dusty Light,9,White,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length chiffon dress with a round neckline and an opening with a button at the back of the neck. Long sleeves with gathers and covered elastication at the cuffs, and an elasticated waist. Partly lined in satin."
0853925002,0853925,Renoir Sandal,91,Sandals,Shoes,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slides with an adjustable strap and buckle over the foot. Imitation leather linings and insoles and fluted soles.
0854043005,0854043,Trailmix Seamless bralette,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports bralette in ribbed, fast-drying functional fabric with wide shoulder straps and lined cups with removable inserts that shape the bust. Racer back with a cut-out detail. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support."
0854154001,0854154,NW LUNA TRS (J),296,Pyjama bottom,Nightwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Pyjama bottoms in jersey made from a viscose blend with a soft, brushed finish. Elasticated, drawstring waist and straight, wide legs."
0854322001,0854322,Spice Girl Wireless Rio 2pk,306,Bra,Underwear,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired bras in soft cotton jersey with lace. Padded cups that shape the bust and provide good support, narrow, adjustable shoulder straps, and a hook-and-eye fastening at the back."
0854328001,0854328,2pk BRAD,59,Swimwear bottom,Swimwear,1010001,All over pattern,92,Green,5,Bright,19,Green,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Swim shorts in recycled polyester with an elasticated, drawstring waist, side pockets and a back pocket. Soft mesh inner shorts."
0854338009,0854338,Tropicana Triangle,298,Bikini top,Swimwear,1010026,Other structure,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired triangle bikini top with ties at the back and back of the neck and cups that give the bust a natural shape and light support."
0854460001,0854460,Kavita SL Set (J),297,Pyjama set,Nightwear,1010014,Placement print,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas with a T-shirt and pair of shorts in soft cotton jersey. Wide T-shirt with dropped shoulders and slits in the sides. Shorts with an elasticated waist.
0854679003,0854679,C Lolly Highwaist,59,Swimwear bottom,Swimwear,1010026,Other structure,21,Light Yellow,3,Light,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled."
0854679005,0854679,C Lolly Highwaist,59,Swimwear bottom,Swimwear,1010026,Other structure,61,Light Purple,3,Light,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back. The polyester content of the outer fabric is partly recycled. The polyester content of the lining is recycled."
0854915002,0854915,4p fancy claw,78,Other accessories,Accessories,1010010,Melange,20,Other Yellow,5,Bright,8,Yellow,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair claws in metal and plastic. Size 3.5 cm.
0854951003,0854951,MC Cala dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Short dress in woven fabric with a sheen. Small stand-up collar, a V-shaped opening with a concealed button at the front and long sleeves with wide, buttoned cuffs. Elasticated seam at the waist, a decorative belt with a metal buckle, and a rounded hem. Unlined."
0855080001,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855080002,0855080,Frida push up seamless,-1,Unknown,Unknown,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855080005,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855080008,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855080009,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855080010,0855080,Frida push up seamless,-1,Unknown,Unknown,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0855145001,0855145,MC Polly dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,7,Medium,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Knee-length jersey crêpe dress with a V-neck, spaghetti shoulder straps, a detachable tie belt at the waist and softly draping A-line skirt. Lined bodice."
0855216003,0855216,Tindra 3-pack socks,302,Socks,Socks & Tights,1010010,Melange,52,Pink,1,Dusty Light,1,Mole,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Fine-knit trainer socks in fast-drying functional fabric with a slightly higher shaft at the heel for optimum comfort.
